,Year,Month,Day,Date,Maximum temperature (Degree C),Minimum temperature (Degree C),Daily global solar exposure (MJ/m*m),Rainfall amount (millimetres),EToi
1074,2012,12,10,12/10/2012,30.6,15.5,33.7,0.0,5.019938938326899
1075,2012,12,11,12/11/2012,31.8,14.6,32.2,0.0,5.137974576476801
1076,2012,12,12,12/12/2012,34.2,17.5,31.3,0.0,5.239318742555306
1077,2012,12,13,12/13/2012,35.9,21.5,29.7,0.0,4.917888152545063
1078,2012,12,14,12/14/2012,34.1,24.2,4.1,0.0,0.5683620208201107
1079,2012,12,15,12/15/2012,25.8,21.6,3.9,0.0,0.31126145844239483
1080,2012,12,16,12/16/2012,27.4,17.8,22.9,0.0,2.6899268075091953
1081,2012,12,17,12/17/2012,27.6,12.2,34.0,24.0,4.7202894088633975
1082,2012,12,18,12/18/2012,30.7,13.3,34.2,0.0,5.328093057561934
1083,2012,12,19,12/19/2012,37.6,18.5,32.3,0.0,6.073605015817526
1084,2012,12,20,12/20/2012,28.2,14.8,32.5,2.6,4.3874917176027415
1085,2012,12,21,12/21/2012,32.6,14.6,34.0,0.0,5.604069463667857
1086,2012,12,22,12/22/2012,36.3,18.2,34.2,0.0,6.15103485417163
1087,2012,12,23,12/23/2012,39.6,23.0,27.9,0.0,5.237544652160231
1088,2012,12,24,12/24/2012,38.2,21.7,23.9,0.0,4.350120107732752
1089,2012,12,25,12/25/2012,30.6,12.9,31.8,0.0,4.965331403299087
1090,2012,12,26,12/26/2012,30.3,15.6,33.4,0.0,4.896894486538839
1091,2012,12,27,12/27/2012,32.7,16.1,33.5,0.0,5.40504483919068
1092,2012,12,28,12/28/2012,29.0,15.0,34.2,0.0,4.779265915476615
1093,2012,12,29,12/29/2012,32.3,12.5,34.2,0.0,5.740804446116332
1094,2012,12,30,12/30/2012,32.4,12.8,34.2,0.0,5.740153496525501
1095,2012,12,31,12/31/2012,34.7,14.0,34.2,0.0,6.15455783077778
1096,2013,1,1,1/1/2013,37.1,15.1,32.7,0.0,6.3184654115002505
1097,2013,1,2,1/2/2013,33.0,16.1,33.3,0.0,5.440377046171192
1098,2013,1,3,1/3/2013,36.6,17.3,33.4,0.0,6.161779600659619
1099,2013,1,4,1/4/2013,40.6,23.1,33.3,0.0,6.4903857550063515
1100,2013,1,5,1/5/2013,44.8,29.1,33.2,0.0,6.758651177369384
1101,2013,1,6,1/6/2013,44.3,29.8,33.2,0.0,6.507088536269945
1102,2013,1,7,1/7/2013,42.1,24.2,33.2,0.0,6.715785038882356
1103,2013,1,8,1/8/2013,41.3,29.0,26.8,0.0,4.670262734340727
1104,2013,1,9,1/9/2013,26.0,13.5,32.7,0.0,4.073809340600908
1105,2013,1,10,1/10/2013,32.4,11.4,33.0,0.0,5.633808661015209
1106,2013,1,11,1/11/2013,39.5,17.8,32.8,0.0,6.660049056048002
1107,2013,1,12,1/12/2013,33.8,23.5,20.9,0.0,2.9237391011783362
1108,2013,1,13,1/13/2013,28.8,20.7,14.8,0.0,1.6818675383858632
1109,2013,1,14,1/14/2013,29.4,10.7,32.5,1.0,4.991810005386438
1110,2013,1,15,1/15/2013,32.5,15.4,32.7,0.0,5.297735686615775
1111,2013,1,16,1/16/2013,37.3,20.1,32.3,0.0,5.845312009649544
1112,2013,1,17,1/17/2013,41.2,20.8,28.5,0.0,5.894782218815412
1113,2013,1,18,1/18/2013,43.3,28.8,27.0,0.0,5.195429691771472
1114,2013,1,19,1/19/2013,30.3,16.9,25.5,0.0,3.6264435359351856
1115,2013,1,20,1/20/2013,35.3,18.3,32.1,0.0,5.539267659333516
1116,2013,1,21,1/21/2013,37.8,23.6,28.9,0.0,4.95646167772733
1117,2013,1,22,1/22/2013,37.8,19.8,31.9,0.0,5.918352813669233
1118,2013,1,23,1/23/2013,34.1,15.6,31.8,0.0,5.47419191371605
1119,2013,1,24,1/24/2013,37.4,19.6,31.6,0.0,5.792500419288226
1120,2013,1,25,1/25/2013,37.6,24.8,23.4,0.0,3.8495052952838096
1121,2013,1,26,1/26/2013,35.8,18.4,31.3,0.0,5.5011476536967105
1122,2013,1,27,1/27/2013,31.6,14.0,31.1,0.0,4.970851116193294
1123,2013,1,28,1/28/2013,34.9,16.4,30.9,0.0,5.419037090192024
1124,2013,1,29,1/29/2013,30.2,17.2,30.8,0.0,4.32472491685571
1125,2013,1,30,1/30/2013,29.5,10.8,30.7,0.0,4.72779849521435
1126,2013,1,31,1/31/2013,34.3,16.1,30.5,0.0,5.250395125246954
1127,2013,2,1,2/1/2013,25.8,12.7,21.2,0.0,2.6677659195363512
1128,2013,2,2,2/2/2013,26.7,12.2,30.8,0.0,4.099670886460616
1129,2013,2,3,2/3/2013,30.6,14.1,30.7,0.0,4.698442283854568
1130,2013,2,4,2/4/2013,32.8,14.9,30.4,0.0,5.026933081589134
1131,2013,2,5,2/5/2013,33.6,18.1,29.3,0.0,4.725042471800835
1132,2013,2,6,2/6/2013,36.3,21.2,28.0,0.0,4.752850889092887
1133,2013,2,7,2/7/2013,39.6,23.9,24.1,0.0,4.44015904533836
1134,2013,2,8,2/8/2013,40.1,23.1,29.6,0.3,5.657585419850974
1135,2013,2,9,2/9/2013,38.6,24.9,13.9,0.0,2.3922509832805936
1136,2013,2,10,2/10/2013,35.4,20.5,25.2,0.0,4.176118105252795
1137,2013,2,11,2/11/2013,34.3,15.8,29.7,0.0,5.136663767561886
1138,2013,2,12,2/12/2013,35.3,19.0,28.8,0.0,4.904604419479359
1139,2013,2,13,2/13/2013,33.6,19.3,18.7,0.0,2.9363708184012207
1140,2013,2,14,2/14/2013,34.3,20.6,25.5,0.0,4.007809281131469
1141,2013,2,15,2/15/2013,34.4,21.8,27.0,0.0,4.128095363041992
1142,2013,2,16,2/16/2013,33.5,19.5,28.2,0.0,4.386365847929938
1143,2013,2,17,2/17/2013,33.6,19.7,27.9,0.0,4.338817346759364
1144,2013,2,18,2/18/2013,33.0,21.0,26.9,0.0,3.9174991971072255
1145,2013,2,19,2/19/2013,36.0,21.3,22.1,0.0,3.693385658634152
1146,2013,2,20,2/20/2013,37.2,20.9,27.4,0.0,4.863422048604513
1147,2013,2,21,2/21/2013,34.5,21.7,23.0,0.0,3.544324734197731
1148,2013,2,22,2/22/2013,32.8,19.4,26.0,4.8,3.9208322931859616
1149,2013,2,23,2/23/2013,31.2,18.7,22.1,0.0,3.1345225487453816
1150,2013,2,24,2/24/2013,33.5,22.2,23.6,0.0,3.3984431214879476
1151,2013,2,25,2/25/2013,37.9,21.8,25.2,0.0,4.521311017861723
1152,2013,2,26,2/26/2013,29.7,26.4,4.1,0.0,0.32045582168592707
1153,2013,2,27,2/27/2013,24.6,22.0,8.4,6.8,0.52239111418744
1154,2013,2,28,2/28/2013,20.5,16.5,10.6,3.2,0.7221551039999998
1155,2013,3,1,3/1/2013,27.6,14.3,26.2,0.3,3.4744560123545076
1156,2013,3,2,3/2/2013,26.1,12.9,27.5,0.0,3.4971679558937123
1157,2013,3,3,3/3/2013,29.6,14.9,24.0,0.0,3.4582821942332256
1158,2013,3,4,3/4/2013,30.8,17.3,26.5,0.0,3.823809251537284
1159,2013,3,5,3/5/2013,31.2,17.0,25.5,0.0,3.778212449304582
1160,2013,3,6,3/6/2013,31.7,19.1,23.9,0.0,3.439180102020169
1161,2013,3,7,3/7/2013,33.3,20.9,24.1,0.0,3.575709474726021
1162,2013,3,8,3/8/2013,33.8,21.1,24.6,0.0,3.722575804330482
1163,2013,3,9,3/9/2013,33.9,21.1,23.3,0.0,3.5436196965978612
1164,2013,3,10,3/10/2013,34.6,22.9,20.3,0.0,3.0331693108534576
1165,2013,3,11,3/11/2013,35.0,22.0,23.6,0.0,3.6970273995852736
1166,2013,3,12,3/12/2013,33.1,22.5,23.1,0.0,3.2182350043560315
1167,2013,3,13,3/13/2013,34.7,21.2,18.4,0.0,2.9024437032024397
1168,2013,3,14,3/14/2013,28.4,15.9,23.9,0.0,3.1677995312691745
1169,2013,3,15,3/15/2013,31.0,12.3,23.6,0.0,3.778050971417444
1170,2013,3,16,3/16/2013,29.2,13.3,17.6,0.0,2.5716997775275767
1171,2013,3,17,3/17/2013,23.1,11.5,23.6,0.0,2.6475008801379887
1172,2013,3,18,3/18/2013,24.5,9.6,23.1,0.0,2.916056239797193
1173,2013,3,19,3/19/2013,27.5,12.8,22.4,0.0,3.058485775773804
1174,2013,3,20,3/20/2013,28.9,15.8,17.3,0.0,2.359148612125827
1175,2013,3,21,3/21/2013,21.3,19.6,4.4,3.4,0.20591907361683928
1176,2013,3,22,3/22/2013,24.3,13.1,20.1,18.6,2.304018343012697
1177,2013,3,23,3/23/2013,26.0,11.8,21.7,0.0,2.8161641747406767
1178,2013,3,24,3/24/2013,29.8,13.4,21.5,0.0,3.2191751373914053
1179,2013,3,25,3/25/2013,29.5,12.4,19.7,0.0,2.9622655458040374
1180,2013,3,26,3/26/2013,33.1,17.6,20.3,0.0,3.236165220522839
1181,2013,3,27,3/27/2013,36.7,21.7,19.1,0.0,3.26260767745715
1182,2013,3,28,3/28/2013,22.0,21.7,3.5,7.4,0.0713279697260443
1183,2013,3,29,3/29/2013,20.3,8.3,20.7,12.7,2.1600012376376116
1184,2013,3,30,3/30/2013,20.7,9.4,14.2,0.0,1.4714683970524463
1185,2013,3,31,3/31/2013,22.8,13.1,12.2,0.0,1.274705157704314
1186,2013,4,1,4/1/2013,23.4,10.2,16.4,0.0,1.9346166072554984
1187,2013,4,2,4/2/2013,24.9,9.5,19.2,0.0,2.474671932248558
1188,2013,4,3,4/3/2013,23.2,11.0,20.2,0.0,2.3107061000892517
1189,2013,4,4,4/4/2013,26.3,13.1,18.6,0.0,2.3780401162426172
1190,2013,4,5,4/5/2013,27.0,13.8,18.1,0.0,2.3573111070573054
1191,2013,4,6,4/6/2013,27.1,14.7,15.7,0.0,2.007749188837143
1192,2013,4,7,4/7/2013,27.9,13.2,18.4,0.0,2.538807997855527
1193,2013,4,8,4/8/2013,28.4,14.2,14.5,0.0,2.0048271310152392
1194,2013,4,9,4/9/2013,28.0,14.8,14.5,0.0,1.9378896087058115
1195,2013,4,10,4/10/2013,28.6,14.4,17.1,0.0,2.3764070497507213
1196,2013,4,11,4/11/2013,29.4,15.3,17.4,0.0,2.4616842857767423
1197,2013,4,12,4/12/2013,28.9,15.8,17.5,0.0,2.386422006485663
1198,2013,4,13,4/13/2013,29.7,15.3,13.5,0.0,1.9373498782753282
1199,2013,4,14,4/14/2013,31.4,17.6,11.8,0.0,1.740002679173996
1200,2013,4,15,4/15/2013,25.4,16.9,15.7,1.3,1.6730332659104912
1201,2013,4,16,4/16/2013,22.3,8.0,16.2,0.0,1.8942026999660266
1202,2013,4,17,4/17/2013,23.0,10.0,13.1,0.0,1.520285281560613
1203,2013,4,18,4/18/2013,22.7,7.0,16.3,0.0,1.9788305899433896
1204,2013,4,19,4/19/2013,19.5,5.8,16.7,0.0,1.7662494954779069
1205,2013,4,20,4/20/2013,21.8,6.4,16.0,0.0,1.879572253303072
1206,2013,4,21,4/21/2013,22.6,10.7,12.9,0.0,1.43860119376503
1207,2013,4,22,4/22/2013,18.6,11.4,9.7,3.4,0.8011241527652385
1208,2013,4,23,4/23/2013,21.4,9.9,12.2,0.0,1.2986522492881365
1209,2013,4,24,4/24/2013,19.1,6.4,9.5,0.0,0.9705651195362838
1210,2013,4,25,4/25/2013,22.9,7.9,13.3,0.0,1.6048090075281038
1211,2013,4,26,4/26/2013,23.5,8.6,13.3,0.0,1.6307652455332942
1212,2013,4,27,4/27/2013,25.2,9.9,14.2,0.0,1.8425168874054332
1213,2013,4,28,4/28/2013,28.9,13.1,13.7,0.0,1.9827540029254072
1214,2013,4,29,4/29/2013,23.5,14.4,6.1,0.0,0.634593871575261
1215,2013,4,30,4/30/2013,21.3,12.9,10.7,3.2,1.015633101104085
1216,2013,5,1,5/1/2013,21.4,9.0,12.3,0.0,1.3412751950311823
1217,2013,5,2,5/2/2013,19.5,5.0,15.1,0.0,1.6214121529555796
1218,2013,5,3,5/3/2013,22.5,8.0,14.1,0.0,1.6651853320361532
1219,2013,5,4,5/4/2013,20.7,11.6,14.4,0.0,1.3839199372620212
1220,2013,5,5,5/5/2013,19.2,2.9,14.4,0.0,1.573947024493654
1221,2013,5,6,5/6/2013,21.0,6.1,13.7,0.0,1.5557479795433684
1222,2013,5,7,5/7/2013,21.7,10.0,6.4,0.0,0.691267235067331
1223,2013,5,8,5/8/2013,22.6,12.7,13.0,1.8,1.3607087835785243
1224,2013,5,9,5/9/2013,24.0,8.9,13.1,0.0,1.6360943476014662
1225,2013,5,10,5/10/2013,25.6,9.6,13.1,0.0,1.740694464
1226,2013,5,11,5/11/2013,25.5,11.1,13.0,0.0,1.6711668006150382
1227,2013,5,12,5/12/2013,25.4,12.0,10.8,0.0,1.3541195811931892
1228,2013,5,13,5/13/2013,15.9,13.2,7.4,9.2,0.36912706192147854
1229,2013,5,14,5/14/2013,12.9,4.5,5.9,0.0,0.42523159724077786
1230,2013,5,15,5/15/2013,15.0,8.2,7.0,2.4,0.503602440289311
1231,2013,5,16,5/16/2013,16.8,8.5,10.3,0.4,0.8479135333041894
1232,2013,5,17,5/17/2013,16.6,5.0,11.0,0.0,1.0054852683512134
1233,2013,5,18,5/18/2013,14.6,7.5,5.6,0.0,0.4039717707246879
1234,2013,5,19,5/19/2013,16.6,7.0,10.2,0.0,0.8778402673301661
1235,2013,5,20,5/20/2013,20.8,7.3,10.1,0.0,1.109138278290184
1236,2013,5,21,5/21/2013,18.3,9.8,9.3,0.0,0.8103821141411365
1237,2013,5,22,5/22/2013,11.5,9.9,2.8,0.3,0.09472200489316003
1238,2013,5,23,5/23/2013,17.8,7.5,10.9,8.0,0.9995865558753777
1239,2013,5,24,5/24/2013,16.9,4.9,11.3,0.0,1.054238718645317
1240,2013,5,25,5/25/2013,16.8,2.1,11.0,0.0,1.0784645107380453
1241,2013,5,26,5/26/2013,17.5,3.8,10.8,0.0,1.0672208685693472
1242,2013,5,27,5/27/2013,16.7,3.7,10.4,0.2,0.9852604410799426
1243,2013,5,28,5/28/2013,19.9,7.4,10.5,0.0,1.0956023483469013
1244,2013,5,29,5/29/2013,21.6,10.7,9.8,0.0,1.0307826557790507
1245,2013,5,30,5/30/2013,20.9,13.6,3.5,0.0,0.3110323028313447
1246,2013,5,31,5/31/2013,21.5,13.6,9.2,11.8,0.8577856769255172
1247,2013,6,1,6/1/2013,15.5,14.2,2.6,0.0,0.09082725913952723
1248,2013,6,2,6/2/2013,15.3,10.6,10.7,0.0,0.6693693553407303
1249,2013,6,3,6/3/2013,14.5,4.9,10.6,33.2,0.8475438458092985
1250,2013,6,4,6/4/2013,16.0,4.8,10.2,0.0,0.9033297024250967
1251,2013,6,5,6/5/2013,14.8,7.4,7.7,0.0,0.5680576683997339
1252,2013,6,6,6/6/2013,16.8,9.1,4.0,0.0,0.3202863816281423
1253,2013,6,7,6/7/2013,16.3,11.3,7.3,0.0,0.4840418855289929
1254,2013,6,8,6/8/2013,14.5,2.9,10.3,0.0,0.8723687348902215
1255,2013,6,9,6/9/2013,16.8,4.4,10.2,0.0,0.9572323195285365
1256,2013,6,10,6/10/2013,17.6,8.5,9.8,0.0,0.8558347951080568
1257,2013,6,11,6/11/2013,17.4,6.5,7.9,0.0,0.7281407041401561
1258,2013,6,12,6/12/2013,16.3,10.5,4.7,7.2,0.3314014832411203
1259,2013,6,13,6/13/2013,14.0,10.3,4.3,4.6,0.23246316339011916
1260,2013,6,14,6/14/2013,15.9,9.1,8.7,1.0,0.6450662744638741
1261,2013,6,15,6/15/2013,14.2,4.0,9.9,0.0,0.7981335363626757
1262,2013,6,16,6/16/2013,13.7,2.3,9.8,0.0,0.8010990310223747
1263,2013,6,17,6/17/2013,12.0,0.0,9.0,0.0,0.6963027150992165
1264,2013,6,18,6/18/2013,8.8,1.5,7.6,0.0,0.44222746492637577
1265,2013,6,19,6/19/2013,14.3,2.6,8.1,0.0,0.6824883722891496
1266,2013,6,20,6/20/2013,14.6,2.4,9.2,0.0,0.793069942377933
1267,2013,6,21,6/21/2013,15.3,4.1,9.6,0.0,0.8290885879579526
1268,2013,6,22,6/22/2013,15.2,3.7,9.7,0.0,0.8411533137128737
1269,2013,6,23,6/23/2013,14.6,5.4,9.5,0.0,0.7517099762559739
1270,2013,6,24,6/24/2013,13.5,5.4,7.1,0.0,0.5167201098694777
1271,2013,6,25,6/25/2013,16.7,7.7,9.3,0.0,0.7854408
1272,2013,6,26,6/26/2013,17.3,3.9,9.6,0.0,0.9365478503716669
1273,2013,6,27,6/27/2013,16.4,6.2,6.8,0.0,0.5930481926155469
1274,2013,6,28,6/28/2013,15.8,8.9,6.5,0.0,0.48307350398302823
1275,2013,6,29,6/29/2013,16.0,9.6,8.2,0.0,0.5956803375386396
1276,2013,6,30,6/30/2013,14.9,2.1,9.8,0.4,0.8653161475723435
1277,2013,7,1,7/1/2013,15.1,4.0,7.0,0.0,0.5985560973055981
1278,2013,7,2,7/2/2013,16.9,6.4,9.3,0.0,0.8328195209732684
1279,2013,7,3,7/3/2013,16.1,2.7,10.3,0.0,0.9623798626765194
1280,2013,7,4,7/4/2013,16.3,6.3,9.5,0.0,0.8203602209496899
1281,2013,7,5,7/5/2013,13.3,8.9,10.2,0.0,0.5802462626643193
1282,2013,7,6,7/6/2013,14.6,3.4,8.7,0.0,0.732235966546501
1283,2013,7,7,7/7/2013,14.9,5.0,8.4,0.0,0.6882526146298232
1284,2013,7,8,7/8/2013,14.8,4.2,9.6,0.4,0.8007091876866682
1285,2013,7,9,7/9/2013,14.2,-0.3,9.0,0.0,0.7793151372132097
1286,2013,7,10,7/10/2013,16.4,1.4,10.4,0.0,1.009202294615463
1287,2013,7,11,7/11/2013,16.3,5.0,8.9,0.0,0.7987290832758048
1288,2013,7,12,7/12/2013,17.7,7.5,9.0,0.0,0.8199817338771659
1289,2013,7,13,7/13/2013,19.0,8.6,5.1,0.0,0.4877102998635605
1290,2013,7,14,7/14/2013,15.4,10.4,3.6,0.0,0.23190701052828294
1291,2013,7,15,7/15/2013,14.9,12.0,6.7,3.6,0.3345891259711305
1292,2013,7,16,7/16/2013,17.6,11.5,4.4,0.8,0.3298981484689433
1293,2013,7,17,7/17/2013,18.1,10.8,7.0,0.8,0.572370428890777
1294,2013,7,18,7/18/2013,18.9,13.3,9.0,0.0,0.6775232767229413
1295,2013,7,19,7/19/2013,16.9,13.5,8.2,18.4,0.4682257024733235
1296,2013,7,20,7/20/2013,10.5,8.1,6.9,0.0,0.2718391487613735
1297,2013,7,21,7/21/2013,11.0,1.6,11.5,0.0,0.7973826997284327
1298,2013,7,22,7/22/2013,12.2,3.1,9.5,2.6,0.6844158951716681
1299,2013,7,23,7/23/2013,12.3,5.3,9.2,0.4,0.607584215975753
1300,2013,7,24,7/24/2013,13.9,2.2,11.9,0.0,0.9873893504607962
1301,2013,7,25,7/25/2013,13.0,0.6,10.3,0.0,0.8372808793224957
1302,2013,7,26,7/26/2013,13.4,2.3,11.0,0.0,0.882123807024155
1303,2013,7,27,7/27/2013,15.5,3.0,12.1,0.0,1.0859145328963058
1304,2013,7,28,7/28/2013,17.7,7.3,8.7,0.0,0.797749516921278
1305,2013,7,29,7/29/2013,19.2,11.1,11.6,0.6,1.0208076516051778
1306,2013,7,30,7/30/2013,16.2,8.0,10.9,0.0,0.875775137053616
1307,2013,7,31,7/31/2013,16.0,1.2,12.5,0.0,1.1913319706291776
1308,2013,8,1,8/1/2013,16.3,2.2,11.3,0.0,1.077068360332586
1309,2013,8,2,8/2/2013,16.1,6.3,10.9,0.0,0.928593272160571
1310,2013,8,3,8/3/2013,13.7,3.6,10.8,0.4,0.8519186343802263
1311,2013,8,4,8/4/2013,14.8,5.7,11.4,0.0,0.905203891217224
1312,2013,8,5,8/5/2013,16.8,4.3,9.0,0.0,0.8465226411710558
1313,2013,8,6,8/6/2013,14.1,7.8,4.0,0.4,0.27086701027035387
1314,2013,8,7,8/7/2013,12.4,5.5,5.3,4.0,0.349471851140165
1315,2013,8,8,8/8/2013,14.2,4.6,13.8,5.2,1.0913689810050713
1316,2013,8,9,8/9/2013,13.9,3.0,6.2,0.4,0.5042225278111282
1317,2013,8,10,8/10/2013,18.2,7.4,13.5,0.0,1.2739578869607147
1318,2013,8,11,8/11/2013,18.1,3.5,13.6,0.0,1.394663286285281
1319,2013,8,12,8/12/2013,15.4,10.3,11.6,6.6,0.7534623490356742
1320,2013,8,13,8/13/2013,16.3,5.8,14.1,0.0,1.236936994866864
1321,2013,8,14,8/14/2013,19.7,6.0,13.1,0.0,1.3946012726798847
1322,2013,8,15,8/15/2013,15.3,2.9,14.6,2.2,1.2977886673972567
1323,2013,8,16,8/16/2013,17.2,4.4,15.1,0.0,1.4498930375207275
1324,2013,8,17,8/17/2013,15.7,7.0,14.2,0.0,1.1457095387844984
1325,2013,8,18,8/18/2013,18.9,5.3,15.0,0.0,1.5521007210590216
1326,2013,8,19,8/19/2013,12.1,7.0,13.8,1.2,0.7998517590047098
1327,2013,8,20,8/20/2013,12.3,0.1,13.4,0.4,1.054105197010842
1328,2013,8,21,8/21/2013,13.1,3.3,11.5,0.0,0.8783593431699168
1329,2013,8,22,8/22/2013,14.2,6.7,11.0,1.2,0.7986008500222748
1330,2013,8,23,8/23/2013,13.8,7.6,6.4,0.6,0.42619532135481586
1331,2013,8,24,8/24/2013,15.1,8.5,12.2,0.0,0.8705856585714012
1332,2013,8,25,8/25/2013,17.1,9.3,11.4,0.0,0.9261937491379038
1333,2013,8,26,8/26/2013,19.0,6.5,13.0,0.0,1.3176424336315296
1334,2013,8,27,8/27/2013,21.7,8.1,14.2,0.0,1.606917388665655
1335,2013,8,28,8/28/2013,23.6,10.4,16.1,0.0,1.9102054714385859
1336,2013,8,29,8/29/2013,23.2,13.3,10.9,0.0,1.1602120276950485
1337,2013,8,30,8/30/2013,21.2,9.4,15.2,0.0,1.6218122800204842
1338,2013,8,31,8/31/2013,23.6,7.8,17.0,1.2,2.1242727155279173
1339,2013,9,1,9/1/2013,24.6,9.9,16.8,0.0,2.1185756213611033
1340,2013,9,2,9/2/2013,26.2,11.0,17.0,0.0,2.2639149015955247
1341,2013,9,3,9/3/2013,26.1,11.8,17.2,0.0,2.2430647382838296
1342,2013,9,4,9/4/2013,26.2,10.7,17.4,0.0,2.33029609489726
1343,2013,9,5,9/5/2013,27.1,15.4,13.6,0.0,1.7046721916769974
1344,2013,9,6,9/6/2013,25.4,11.0,13.4,0.0,1.717815607536106
1345,2013,9,7,9/7/2013,22.8,10.3,16.2,0.0,1.846225569792112
1346,2013,9,8,9/8/2013,21.3,6.2,18.1,0.0,2.082353279477474
1347,2013,9,9,9/9/2013,29.3,9.8,15.2,0.0,2.352553447321648
1348,2013,9,10,9/10/2013,19.7,11.1,13.2,0.0,1.2060053645586146
1349,2013,9,11,9/11/2013,19.4,5.2,16.3,0.0,1.7349472357174476
1350,2013,9,12,9/12/2013,20.0,5.4,18.5,0.0,2.0231868554259305
1351,2013,9,13,9/13/2013,18.7,5.1,8.0,0.0,0.8222500140994953
1352,2013,9,14,9/14/2013,20.7,8.9,16.4,0.0,1.7234173107611535
1353,2013,9,15,9/15/2013,21.8,9.2,16.9,0.0,1.8745809952869696
1354,2013,9,16,9/16/2013,14.7,11.9,2.8,7.8,0.1367368072715502
1355,2013,9,17,9/17/2013,19.3,10.4,10.5,9.3,0.9597441798356537
1356,2013,9,18,9/18/2013,22.3,10.4,17.1,0.3,1.8903764496731492
1357,2013,9,19,9/19/2013,22.3,5.7,20.5,0.0,2.4924303110054495
1358,2013,9,20,9/20/2013,22.3,5.7,14.4,0.6,1.7507803160233404
1359,2013,9,21,9/21/2013,22.3,5.7,20.8,0.0,2.528904900922603
1360,2013,9,22,9/22/2013,22.3,5.7,19.2,0.0,2.3343737546977863
1361,2013,9,23,9/23/2013,22.3,5.7,16.7,1.2,2.0304188387215127
1362,2013,9,24,9/24/2013,25.1,14.8,20.4,0.0,2.3192829474687886
1363,2013,9,25,9/25/2013,28.6,13.6,20.5,0.0,2.8982583183560258
1364,2013,9,26,9/26/2013,18.9,14.3,20.8,0.0,1.4400868758350973
1365,2013,9,27,9/27/2013,21.8,4.9,22.7,0.0,2.72781717578231
1366,2013,9,28,9/28/2013,20.9,7.8,20.9,0.0,2.28218533489122
1367,2013,9,29,9/29/2013,23.9,6.5,22.3,0.0,2.8805898506125858
1368,2013,9,30,9/30/2013,31.6,10.7,20.7,0.0,3.4589075127422424
1369,2013,10,1,10/1/2013,18.6,15.7,14.2,3.5,0.7930900887317606
1370,2013,10,2,10/2/2013,22.2,5.8,20.7,0.0,2.501539636334867
1371,2013,10,3,10/3/2013,17.6,7.2,22.6,2.7,2.065475514165285
1372,2013,10,4,10/4/2013,17.6,3.8,23.6,0.0,2.344684461298293
1373,2013,10,5,10/5/2013,17.6,3.8,22.1,0.0,2.1956579065547572
1374,2013,10,6,10/6/2013,17.6,3.8,14.7,0.0,1.4604602364866481
1375,2013,10,7,10/7/2013,17.6,3.8,24.3,0.0,2.414230186845276
1376,2013,10,8,10/8/2013,17.6,3.8,24.1,0.0,2.394359979546138
1377,2013,10,9,10/9/2013,30.9,9.4,24.8,0.0,4.09515826108717
1378,2013,10,10,10/10/2013,35.6,17.7,17.7,0.0,3.1236297197324783
1379,2013,10,11,10/11/2013,22.2,6.9,25.0,0.0,2.9685748803497107
1380,2013,10,12,10/12/2013,27.9,8.4,25.6,0.0,3.813679258506058
1381,2013,10,13,10/13/2013,27.8,11.3,18.1,0.0,2.5769094149103915
1382,2013,10,14,10/14/2013,17.6,5.2,19.5,0.2,1.8815523430666552
1383,2013,10,15,10/15/2013,23.0,3.4,25.9,0.0,3.3356270933648338
1384,2013,10,16,10/16/2013,28.5,8.7,25.3,0.0,3.8454086515648758
1385,2013,10,17,10/17/2013,21.3,14.6,20.4,0.0,1.771461075683741
1386,2013,10,18,10/18/2013,23.1,4.1,26.8,0.0,3.4421456396078978
1387,2013,10,19,10/19/2013,28.7,9.1,26.5,0.0,4.040433590300124
1388,2013,10,20,10/20/2013,33.9,14.1,25.0,0.0,4.363519134002186
1389,2013,10,21,10/21/2013,36.3,22.2,18.2,0.0,3.0173700215477615
1390,2013,10,22,10/22/2013,33.1,20.4,8.7,0.0,1.2961546450356467
1391,2013,10,23,10/23/2013,21.4,13.8,8.3,0.8,0.7601094810703714
1392,2013,10,24,10/24/2013,18.6,8.6,25.2,0.0,2.3481086476146524
1393,2013,10,25,10/25/2013,20.7,4.3,25.1,0.0,2.890189195183904
1394,2013,10,26,10/26/2013,23.1,6.2,25.7,0.0,3.2172082661009243
1395,2013,10,27,10/27/2013,25.3,6.1,18.9,0.0,2.603425921501417
1396,2013,10,28,10/28/2013,29.9,11.8,20.1,0.6,3.101507546511702
1397,2013,10,29,10/29/2013,24.3,11.4,24.2,0.0,2.907754619966961
1398,2013,10,30,10/30/2013,26.3,6.6,25.7,0.0,3.6661886734877998
1399,2013,10,31,10/31/2013,27.3,7.5,26.3,0.0,3.865618634922359
1400,2013,11,1,11/1/2013,30.1,8.9,25.5,0.0,4.109650995755965
1401,2013,11,2,11/2/2013,34.1,14.1,20.5,0.0,3.604714561948401
1402,2013,11,3,11/3/2013,23.7,16.3,23.9,0.0,2.3061819026004926
1403,2013,11,4,11/4/2013,22.5,7.1,26.4,0.0,3.169347696086904
1404,2013,11,5,11/5/2013,27.3,10.5,26.6,0.0,3.754830533959033
1405,2013,11,6,11/6/2013,31.3,12.0,26.8,0.0,4.358614458631379
1406,2013,11,7,11/7/2013,37.3,18.8,22.6,0.0,4.182362216160282
1407,2013,11,8,11/8/2013,33.7,22.9,11.0,0.0,1.5638442132117611
